2,runs through city fountain
0,children run through a fountain .
0,boy jumps from a swing set .
0,child is jumping from a swing and is in midair .
7,child jumping out of a swing toward a target placed on the ground .
7,child jumps off a swing and flies toward a landing pad .
0,child jumps off of a swing while it is in motion .
5,guy in a yellow shirt with a bike gets very high in the air .
2,man in midair holding his bike 's handlebars
5,man is performing a trick high in the air with a bicycle .
5,man wearing a yellow shirt is doing a trick high in the air with his bike .
2,holding onto bike handlebars while in midair .
1,boy getting ready as the man wearing all black straps him into a black harness to climb the wall .
7,man and a boy preparing to go up a climbing wall .
7,man holds a rope for a boy who 's about to climb a wall .
7,man prepares a safety harness for a boy standing before a rock climbing wall .
0,young boy is getting harnessed and ready to climb a manmade rock wall .
0,blue car drives down a mostly dirt road .
2,blue race car on an off road track
5,car on a small road with men in the background and a res car on a slightly higher road .
2,race car driving down narrow road
0,blue car going down a dirt road , as onlookers watch .
2,couple sitting together while the man eats corn .
7,female wearing yellow and a man eating a corn with a big crowd of people behind them .
8,man eats corn on the cob while talking to a woman .
5,man with a tattoo on one arm and an ear of corn in the other looks at a woman in a yellow shirt .
5,woman in yellow sitting next to a man with a cob of corn .
0,boy holds a picture over his head .
5,boy in a long sleeve shirt is holding a box above his head .
2,boy is inside holding something on top of his head .
8,little boy holds a decorated cardboard box on his head .
0,young boy with a samll cardboard box atop his head .
2,person eats noodles .
2,young boy eats noodles with large utensils .
0,young boy wearing a gray shirt eats pasta .
2,sticks huge pile of spaghetti in mouth .
2,eating pasta
1,cricketer is laying on the ground between the wicket and the ball .
6,man is lying on the ground , laughing , during a ball game .
0,man playing cricket closely inspects a shot .
2,playing cricket lying on the grass
2,cricket player just misses catching the ball .
2,cricket batsman swinging
2,man playing cricket
7,man wearing a baseball uniform swings back with a large bat .
2,man wearing white clothes playing cricket .
2,baseball player holds up his bat ready to swing .
4,dog and his owner at a rocky beach .
8,man and a dog on rocks on a beach .
8,man and dog on a rocky seashore .
4,person is walking their brown dog over large rocks near the ocean .
4,and dog standing on rocks next to water
7,climber is climbing a rock face above a mattress that is lying on the ground below .
0,man climbs a rock .
0,man is climbing a rocky mountain .
8,man is on his back in a rocky cave .
7,man with a dark brown shirt is climbing up a rocky elevation .
0,lady holds a little boy while another little boy smiles at them .
0,older lady holds a toddler while another boy watches .
5,white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
7,woman holds a baby while a boy sits next to her smiling .
8,woman holds a baby while another child looks on .
3,girl in a red and white dress is playing with hula hoops .
3,girl in a red skirt with some hula hoops
2,little girl hula hoops with multiple colorful hoops .
3,little girl in a long red skirt is hula hooping with four brightly colored hula hoops .
1,small girl in the red skirt played with the hula hoops .
0,race car moves down the road as two people watch from a distance .
6,race car , numbered 104 is rounding a bend as two people watch and take pictures .
2,silver and blue rally car is passing two spectators who are standing at the roadside .
2,and silver car going around curve being watched by people standing in grass
2,and blue car marked 104 raises dust on road as two background people watch .
4,black dog is swimming through the water .
4,black dog swimming .
4,black dog swimming in water .
2,black lab swims , with only its head above the water .
4,drenched dog is swimming .
6,brown and white dog , wearing a collar , is moving through some water .
5,brown and white dog with a collar wading in a river .
9,dog is in the water .
4,dog standing in water .
4,dog swims through the water .
7,cyclist is performing a jump next to a black advertising banner .
0,male doing a bicycle trick in midair .
8,man in a white t-shirt jumping something on his yellow bike .
2,trick cyclist takes air .
7,man is performing a trick off a ramp with a bicycle .
4,dog having fun with a tennis ball
9,dog on the beach has a ball in its mouth .
4,small dog is playing with a ball on the sand .
4,white dog is playing with a ball on the beach .
5,dog catching a ball in its mouth on a beach .
2,man climbs large rocks .
2,man in dark clothes appears to be climbing rocks .
8,man is rock climbing on a natural rock .
2,man rock climbs .
0,picture depicts looking up at a rock climber .
4,brown and white dog with a Frisbee in his mouth .
9,dog with his front paws off the ground holds a white Frisbee in his mouth in an RV campground .
4,white and brown dog jumps up for a white Frisbee .
2,catching Frisbee .
4,brown and white dog is catching a Frisbee in his mouth .
5,girl in a black shirt is looking to the side while sitting on a wooden bench .
3,girl in a ponytail sitting at the dge of a wooden bench , grass and flowers before her .
8,girl sitting on a bench amongst the grass
5,woman sitting on a bench in a park on a cloudy day
8,young woman sits on a bench .
7,2 and civillians sitting on a bench at a busstop
7,man and a woman are waiting for a train , ignoring each other .
5,man in blue jeans sits on a bench near a woman in green pants with a red and white bus behind them .
2,people are sitting on benches waiting for the bus .
8,people wait on a bench .
5,man in a safety suit training a police German Shephard .
4,man trains a dog to attack .
4,man wearing padded arm protection is being bitten by a German shepherd dog .
8,man wearing pads on his limbs is being bitten by a dog .
7,man with a quilted glove is bitten by a dog .
4,dog is near three farm animals with horns outside .
4,dog prepares to heard three sheep with horns .
9,small group of goats in the grass with a black and white dog in the background .
5,cluster together in a field while a dog is nearby .
8,sheep graze on the grassy field with a dog walking behind them .
5,boy in a yellow uniform carrying a football is blocking another boy in a blue uniform .
0,football player in a yellow jersey is pushing away another player .
2,young football player is trying to avoid being tackled .
2,boys playing football on opposing teams .
